,feature,brh_index
13857,Lewis Black,10.0
13858,Lewis Fitz-Gerald,11.0
13859,Lewis Gilbert,10.0
13860,Lewis J. Rachmil,11.0
13861,Lewis Rothschild,11.0
13862,Lewis Thomas,11.0
13863,Lewis Zabel,11.0
13864,Lewton 'Lewt' MacCanles,11.0
13865,Lex,9.0
13866,Lex Luthor,10.0
13867,Lex Lutzus,11.0
13868,Lexa Doig,11.0
13869,Lexi Alexander,9.0
13870,Lexie Coop,11.0
13871,Lexie Littleton,9.0
13872,Lezlie Deane,11.0
13873,Leïto,9.0
13874,Li (voice),11.0
13875,Li Bingbing,9.0
13876,Li Chang,11.0
13877,Li Cunxin - adult,9.0
13878,Li Cunxin - boy,9.0
13879,Li Cunxin - teenage,9.0
13880,Li Ji,11.0
13881,Li Yu-Tang,9.0
13882,Li Zhou,9.0
13883,Li-Kong Hsu,11.0
13884,Lia,9.0
13885,Liam Aiken,11.0
13886,Liam Cunningham,9.0
13887,Liam Hemsworth,10.0
13888,Liam James,11.0
13889,Liam McIntyre,9.0
13890,Liam Neeson,26.0
13891,Liam O'Donnell,11.0
13892,Liana Liberato,9.0
13893,Liana Telfer,11.0
13894,Liane Wigand,9.0
13895,Lianne Halfon,10.0
13896,Libby,10.0
13897,Libby Atenton,9.0
13898,Liberty Films UK,11.0
13899,Liberty Valance,11.0
13900,Lietuvos Kinostudija,9.0
13901,Lieutenant 'Lefty' Enright,11.0
13902,Lieutenant A.K. Waters,11.0
13903,"Lieutenant Aldo ""The Apache"" Raine",11.0
13904,Lieutenant Alex Hopper,11.0
13905,Lieutenant Archie Hicox,11.0
13906,Lieutenant Audebert,9.0
13907,Lieutenant Bill Strayton,9.0
13908,Lieutenant Colonel Barnsby,11.0
13909,Lieutenant Colonel Bill Kilgore,11.0
13910,Lieutenant Colonel Nathaniel Serling,11.0
13911,Lieutenant Commander Worf,11.0
13912,Lieutenant Dekker,11.0
13913,Lieutenant Dunbar,11.0
13914,Lieutenant Ed Traxler,11.0
13915,Lieutenant Ellen Ripley,11.0
13916,Lieutenant Graham,9.0
13917,Lieutenant Grass,9.0
13918,Lieutenant Hiram Coffey,11.0
13919,Lieutenant Ito,11.0
13920,Lieutenant Jordan O'Neil,9.0
13921,Lieutenant Kurt Kotler,11.0
13922,Lieutenant Mike Harrigan,11.0
13923,Lieutenant Nick Chen,9.0
13924,Lieutenant Robinson,11.0
13925,Lieutenant William Bligh,9.0
13926,Lieux Dressler,11.0
13927,Liev Schreiber,10.0
13928,Lightning,11.0
13929,Lightning McQueen (voice),10.0
13930,Lightstorm Entertainment,11.0
13931,Lijun Sun,9.0
13932,Likely Story,10.0
13933,Lil,9.0
13934,Lila Cazès,11.0
13935,Lila Crane,11.0
13936,Lila Kedrova,11.0
13937,Lila Montagne,9.0
13938,Lila Rose Oliver,9.0
13939,Lila Wingo Newbury,11.0
13940,Lila Yacoub,9.0
13941,Lili Fini Zanuck,10.0
13942,Lili Taylor,10.0
13943,"Lili Von Shtüpp, the Teutonic Titwillow",11.0
13944,Lilia Skala,10.0
13945,Lilith Beresford,9.0
13946,Lilli,10.0
13947,Lillian,9.0
13948,Lillian Frank,9.0
13949,Lillian Gish,11.0
13950,Lillith Sullivan,11.0
13951,Lilly,11.0
13952,Lilly Desange,11.0
13953,Lilly Enslin,11.0
13954,Lilly Moscovitz,10.0
13955,Lilly Truscott,11.0
13956,Lilly Wachowski,16.0
13957,Lilo (voice),11.0
13958,Lily,9.0
13959,Lily Autumn Page,9.0
13960,Lily Bart,9.0
13961,Lily Collins,10.0
13962,Lily Jacoby,11.0
13963,Lily James,9.0
13964,Lily Keeble,11.0
13965,Lily Owens,11.0
13966,Lily Tomlin,10.0
13967,Limited Edition Productions Inc.,11.0
13968,Limor Diamant,9.0
13969,Lin Shaye,9.0
13970,Lina Boudreau,9.0
13971,Lina Lamont,11.0
13972,Lina Mayfleet,9.0
13973,Lina Moebius,9.0
13974,Lina Paul,11.0
13975,Lina Paventi,9.0
13976,Lincoln Kilpatrick,9.0
13977,Lincoln Rhyme,11.0
13978,Lincoln Six Echo / Tom Lincoln,11.0
13979,Linda,10.0
13980,Linda (voice),10.0
13981,Linda Barrett,11.0
13982,Linda Bassett,11.0
13983,Linda Blair,10.0
13984,Linda Cardellini,10.0
13985,Linda Conroy (voice),11.0
13986,Linda Emond,11.0
13987,Linda Fiorentino,9.0
13988,Linda Hamilton,9.0
13989,Linda Hanson,11.0
13990,Linda Harrison,11.0
13991,Linda Hunt,10.0
13992,Linda Kozlowski,10.0
13993,Linda Larkin,11.0
13994,Linda Litzke,11.0
13995,Linda Magnusson,9.0
13996,Linda Mason,11.0
13997,Linda McDonough,10.0
13998,Linda McKay,11.0
13999,Linda Moran,11.0
14000,Linda Morrison,11.0
14001,Linda Partridge,11.0
14002,Linda Schell,11.0
14003,Linden Ashby,10.0
14004,Lindsay Beamish,11.0
14005,Lindsay Crouse,9.0
14006,Lindsay Doran,10.0
14007,Lindsay Flickinger,11.0
14008,Lindsay Lohan,9.0
14009,Lindsay Ridgeway,9.0
14010,Lindsay Wagner,11.0
14011,Lindsay Williams,11.0
14012,Lindsey,11.0
14013,Lindsey Brigman,11.0
14014,Lindsey Collins,10.0
14015,Lindsey Cyr,11.0
14016,Lindsey Jones,11.0
14017,Lindsey Kingston,11.0
14018,Lindsey Meeks,11.0
14019,Lindsey Weber,11.0
14020,Lindy Booth,11.0
14021,Lindy Taylor,11.0
14022,Linga Moonsamy,11.0
14023,Linguini (voice),11.0
14024,Link,11.0
14025,Linne Radmin,9.0
14026,Lino,11.0
14027,Linus Caldwell,10.0
14028,Linus Roache,11.0
14029,Linwood 'Pooch' Porteous,9.0
14030,Lion (voice),11.0
14031,Lion / Fleetwood Coup de Ville,9.0
14032,Lion Rock Productions,9.0
14033,Lionel 'Elvis' Cormac,11.0
14034,Lionel Barrymore,10.0
14035,Lionel Logue,11.0
14036,Lionel Mark Smith,9.0
14037,Lionel Sweeney,9.0
14038,Lionel Wigram,10.0
14039,Lions Gate,11.0
14040,Lions Gate Family Entertainment,11.0
14041,Lions Gate Films,10.0
14042,Lionsgate,10.0
14043,Lis Kern,11.0
14044,Lisa,8.0
14045,Lisa (voice),10.0
14046,Lisa Ann Walter,10.0
14047,Lisa Arrindell,11.0
14048,Lisa Barbuscia,9.0
14049,Lisa Bonet,11.0
14050,Lisa Bruce,10.0
14051,Lisa Bryer,11.0
14052,Lisa Calighan,9.0
14053,Lisa Cholodenko,11.0
14054,Lisa Cohen,9.0
14055,Lisa Cramer,11.0
14056,Lisa Dolittle,11.0
14057,Lisa Flanagan,9.0
14058,Lisa Ganjhu,11.0
14059,Lisa Gay Hamilton,11.0
14060,Lisa Henson,10.0
14061,Lisa Hesselman (voice),9.0
14062,Lisa Houle,9.0
14063,Lisa Jorgenson,9.0
14064,Lisa Kaplan,9.0
14065,Lisa Kramer,11.0
14066,Lisa Kudrow,10.0
14067,Lisa M. Hansen,9.0
14068,Lisa Maria Falcone,11.0
14069,Lisa Mattson,11.0
14070,Lisa Mills,11.0
14071,Lisa Morales,11.0
14072,Lisa Muskat,9.0
14073,Lisa Pelikan,9.0
14074,Lisa Peters,11.0
14075,Lisa Reisert,11.0
14076,Lisa Roberts Gillan,9.0
14077,Lisa Ryder,11.0
14078,Lisa Simpson (voice),11.0
14079,Lisa Spoonhauer,11.0
14080,Lisa Stewart,9.0
14081,Lisa Tornell,10.0
14082,Lisa Webber,11.0
14083,Lisa Weil,11.0
14084,Lisa Weinstein,11.0
14085,Lisa Wilcox,10.0
14086,Lisa Zane,11.0
14087,Lisbeth Salander,11.0
14088,Lischen,11.0
14089,Lisle von Rhoman,11.0
14090,Lite,11.0
14091,Little Arthur,11.0
14092,Little Bill Daggett,11.0
14093,Little Creek (voice),11.0
14094,Little Eve,11.0
14095,Little Girl (voice),11.0
14096,Little Miss,9.0
14097,Little Miss Julie,9.0
14098,Little Monk,11.0
14099,Little Rock,11.0
14100,Littlefoot,11.0
14101,Liu Jian,11.0
14102,Liu Kang,10.0
14103,Liu Ye,9.0
14104,Liu Yifei,11.0
14105,Liv,10.0
14106,Liv Tyler,15.0
14107,Liv Ullmann,9.0
14108,Live Entertainment,10.0
14109,Livia Saint,11.0
14110,Livius,9.0
14111,Liz,10.0
14112,Liz (Quartier des Enfants Rouges),9.0
14113,Liz Bailey,11.0
14114,Liz Blake,11.0
14115,Liz Dean,11.0
14116,Liz Friedlander,11.0
14117,Liz Glotzer,9.0
14118,Liz Langston,11.0
14119,Liz McHollis,11.0
14120,Liz Rochlin Anderson,11.0
14121,Liz Sherman,10.0
14122,Liz Smith,11.0
14123,Liza,9.0
14124,Liza Chasin,11.0
14125,Liza Lapira,11.0
14126,Liza Marshall,9.0
14127,Lizz Speed,11.0
14128,Lizzie,9.0
14129,Lizzie Bradbury,11.0
14130,Lizzie McGuire,11.0
14131,Lizzy Caplan,9.0
14132,Lizzy Murray,9.0
14133,Llewelyn Moss,11.0
14134,Llewyn Davis,11.0
14135,Lloyd Adams,11.0
14136,Lloyd Bacon,11.0
14137,Lloyd Bochner,11.0
14138,Lloyd Bridges,10.0
14139,Lloyd Christmas,10.0
14140,Lloyd Levin,17.0
14141,Lloyd Owen,11.0
14142,Lloyd Phillips,11.0
14143,Lloyd Segan,9.0
14144,Lloyd Taylor,11.0
14145,Lo 'Dark Cloud' / Luo Xiao Hu,11.0
14146,Lo Fong,11.0
14147,Lo Pan,9.0
14148,Loan Chabanol,11.0
14149,Lochlyn Munro,10.0
14150,Loew's Incorporated,11.0
14151,Logan,10.0
14152,Logan / Wolverine,10.0
14153,Logan / Wolverine / Weapon X,11.0
14154,Logan Lerman,10.0
14155,Logan Marshall-Green,10.0
14156,Logan Polish,9.0
14157,Logan Thibault,11.0
14158,Logan White,11.0
14159,Lois Chiles,10.0
14160,Lois Lane,10.0
14161,Lois Maxwell,11.0
14162,Lois McNally,9.0
14163,Lois Smith,11.0
14164,Loki,10.0
14165,Lol,11.0
14166,Lola,9.0
14167,Lola (voice),11.0
14168,Lola Cirillo,11.0
14169,Lola Dueñas,10.0
14170,Lola Kirke,9.0
14171,Lola Richardson,11.0
14172,Lola's Father,11.0
14173,Lolita Davidovich,10.0
14174,Lombardo (voice),11.0
14175,Lomper,11.0
14176,Lon,11.0
14177,Lon 'Lonnie' Bannon,11.0
14178,London Busbee,9.0
14179,Lone Scherfig,10.0
14180,Lone Starr,11.0
14181,Lonely Boy Billy (voice),11.0
14182,Lonely Film Productions GmbH & Co. KG.,9.0
14183,Lonette McKee,9.0
14184,Long,9.0
14185,Long Nguyen,9.0
14186,Longfellow Deeds,11.0
14187,Longyu,9.0
14188,Lonnie,9.0
14189,Lonny Barnett,9.0
14190,Lonny Ross,11.0
14191,Lookout,11.0
14192,Loomis,11.0
14193,Loony Bin Jim,9.0
14194,Loot / Tyson,9.0
14195,Lope V. Juban Jr.,11.0
14196,Lord Andrew Lindsay,11.0
14197,Lord Arthur Goring,11.0
14198,Lord Asano,9.0
14199,Lord Asriel,11.0
14200,Lord Blackwood,11.0
14201,Lord Business / President Business / The Man Upstairs (voice),11.0
14202,Lord Darlington,11.0
14203,Lord Drinian,11.0
14204,Lord Farquaad (voice),11.0
14205,Lord Gray,11.0
14206,Lord High Charlie,11.0
14207,Lord Irwin,11.0
14208,Lord Kelvin,9.0
14209,Lord Kira,9.0
14210,Lord MacGuffin / Young MacGuffin (voice),11.0
14211,Lord Marshal,11.0
14212,Lord Melbourne,9.0
14213,Lord Nelson Rathbone,11.0
14214,Lord Norinaga,11.0
14215,Lord Northcliffe,9.0
14216,Lord Rayden,11.0
14217,Lord Richard Croft,11.0
14218,Lord Shen (voice),11.0
14219,Lord Vaako,11.0
14220,Lord Voldemort,10.0
14221,Lord William Holmes,11.0
14222,Lorelei,9.0
14223,Lorelei 'Lori',9.0
14224,Lorelei Lathrop,9.0
14225,Lorelei Linklater,11.0
14226,Loren Dean,9.0
14227,Loren McConnell,11.0
14228,Lorene Scafaria,9.0
14229,Lorenza Izzo,11.0
14230,Lorenzo,9.0
14231,Lorenzo 'Shakes' Carcaterra,11.0
14232,Lorenzo Ausilia-Foret,11.0
14233,Lorenzo Carcaterra,11.0
14234,Lorenzo O'Brien,11.0
14235,Lorenzo P. Lampthwait,11.0
14236,Lorenzo di Bonaventura,24.0
14237,Loretha C. Jones,11.0
14238,Loreto Murray,11.0
14239,Loreto Peralta,11.0
14240,Loretta Devine,10.0
14241,Loretta Lynn,11.0
14242,Lori,10.0
14243,Lori Campbell,11.0
14244,Lori Cardille,11.0
14245,Lori Collins,11.0
14246,Lori Forte,10.0
14247,Lori Heuring,9.0
14248,Lori Keith Douglas,11.0
14249,Lori Lansky,9.0
14250,Lori McCreary,11.0
14251,Lori Milligan,11.0
14252,Lori Petty,10.0
14253,Lori Singer,11.0
14254,Lori Tilkin,11.0
14255,Lorimar Film Entertainment,11.0
14256,Lorna,10.0
14257,Lorna Campbell,11.0
14258,Lorna Cole,10.0
14259,Lorna Cook,11.0
14260,Lorna Raver,11.0
14261,Lorne Lutch,11.0
14262,Lorne Michaels,9.0
14263,Lorne Orleans,10.0
14264,Lorraine,10.0
14265,Lorraine Baines,11.0
14266,Lorraine Baker,11.0
14267,Lorraine Bracco,10.0
14268,Lorraine G. Bay,11.0
14269,Lorraine Gary,9.0
14270,Lorraine Lambert,11.0
14271,Lorraine Nelson,10.0
14272,Lorraine Nicholson,11.0
14273,Lorraine Pilkington,11.0
14274,Lorraine Warren,10.0
14275,Lorri Morris,11.0
14276,Loryn Locklin,9.0
14277,Lotso (voice),11.0
14278,Lotte Lenya,11.0
14279,Lotte Schwartz,11.0
14280,Lou,9.0
14281,Lou Ann Norton,9.0
14282,Lou Brown,11.0
14283,Lou Diamond Phillips,8.0
14284,Lou Hirsch,9.0
14285,Lou Jacobi,11.0
14286,Lou Landers,9.0
14287,Lou Lou Who,11.0
14288,Lou Mozell,9.0
14289,Lou Myers,11.0
14290,Lou Pitt,9.0
14291,Lou Potts,9.0
14292,Lou Romano,11.0
14293,Lou Taylor Pucci,11.0
14294,Lou(voice),11.0
14295,Louis,9.0
14296,Louis (voice),11.0
14297,Louis A. Stroller,9.0
14298,Louis Bloom,11.0
14299,Louis C.K.,10.0
14300,Louis Calhern,11.0
14301,Louis Connelly,11.0
14302,Louis Creed,11.0
14303,Louis DiGiaimo,11.0
14304,"Louis Gossett, Jr.",11.0
14305,Louis Herthum,11.0
14306,Louis Ives,9.0
14307,Louis Jourdan,11.0
14308,Louis Leterrier,10.0
14309,Louis Roulet,11.0
14310,Louis Salinger,11.0
14311,Louis Stevens,9.0
14312,Louis Sweetzer,11.0
14313,Louis Winthorpe III,11.0
14314,Louis XV,11.0
14315,Louis XVI,11.0
14316,Louis XVIII,9.0
14317,Louis Zamperini,11.0
14318,Louis de Pointe du Lac,11.0
14319,Louis-Philippe Rochon,11.0
14320,"Louisa ""Lou"" Clark",11.0
14321,Louisa Abernathy,11.0
14322,Louisa Pendel,11.0
14323,Louisa Stockbridge,11.0
14324,Louisa Velis,10.0
14325,Louisa van der Luyden,9.0
14326,Louise,9.0
14327,Louise Bryant,11.0
14328,Louise Cooper,11.0
14329,Louise Delamere,11.0
14330,Louise Fletcher,10.0
14331,Louise Lasser,10.0
14332,Louise Lemoine Torrès,11.0
14333,Louise Lombard,11.0
14334,Louise Portal,9.0
14335,Louise Vesth,11.0
14336,Lowell Bergman,9.0
14337,Lowell Landes,11.0
14338,Lowell Sherman,11.0
14339,Lt. Al Garcia,11.0
14340,Lt. Aldo Hines,9.0
14341,Lt. Andrew Bogomil,11.0
14342,Lt. Andrew Tyler,11.0
14343,Lt. Ben Gannon,9.0
14344,Lt. Bennie Macko,9.0
14345,Lt. Brooks,11.0
14346,Lt. Cdr. JoAnne Galloway,11.0
14347,Lt. Charles Pizer,11.0
14348,Lt. Chris Burnett,11.0
14349,Lt. Chris Sabian,9.0
14350,Lt. Cmdr. Hikaru Sulu,11.0
14351,Lt. Cmdr. Mike Dahlgren,11.0
14352,Lt. Col. Danny McKnight,11.0
14353,Lt. Col. Hal Moore,11.0
14354,"Lt. Col. James ""Rhodey"" Rhodes / War Machine",10.0
14355,Lt. Col. John Grey,11.0
14356,Lt. Col. John O.E. Vandeleur,11.0
14357,Lt. Col. Joshua Lawrence Chamberlain,9.0
14358,Lt. Col. Podovsky,11.0
14359,Lt. Col. Sinclair,9.0
14360,Lt. Colonel Austin Travis,11.0
14361,Lt. Colonel Hughes,9.0
14362,Lt. Colonel Mucci,9.0
14363,Lt. Colonel Rufus S. Bratton,11.0
14364,Lt. Colonel William Lennox,11.0
14365,Lt. Commander Data,10.0
14366,Lt. Commander Geordi La Forge,10.0
14367,Lt. Commander Ron Hunter,11.0
14368,Lt. Commander Worf,10.0
14369,Lt. Dan Taylor,11.0
14370,Lt. Daniel Kaffee,11.0
14371,Lt. Danny Roman,9.0
14372,"Lt. Det. Christian F. ""Bigfoot"" Bjornsen",9.0
14373,Lt. Dixon Piper,9.0
14374,Lt. Donald Thompson,11.0
14375,Lt. Flint Cohill,11.0
14376,Lt. Frank Drebin,11.0
14377,Lt. Gen. Brian G. Horrocks,11.0
14378,Lt. Gen. Eugene Irwin,9.0
14379,Lt. Gen. Fredrick. Browning,11.0
14380,Lt. Gen. Joseph Campbell,11.0
14381,Lt. Gen. Thomas Stonewall Jackson,9.0
14382,Lt. Green,11.0
14383,Lt. Henry Purcell,9.0
14384,Lt. John Pirelli,9.0
14385,Lt. Kara Wade,9.0
14386,Lt. Kato,11.0
14387,Lt. Kinderman,11.0
14388,Lt. Lincoln A. Scott,9.0
14389,Lt. Lois Einhorn,11.0
14390,Lt. Melanie Ballard,9.0
14391,Lt. Moe Tilden,11.0
14392,Lt. Parker Barnes,9.0
14393,Lt. Pete Emmett,11.0
14394,Lt. Peter 'WEAPS' Ince,11.0
14395,"Lt. Roy Zimmer, USS Alabama Communications Officer",11.0
14396,Lt. Sam Weinberg,11.0
14397,Lt. Starck,9.0
14398,Lt. Steven Hauk,11.0
14399,Lt. Ted Santen,9.0
14400,Lt. Terri,11.0
14401,Lt. Thaddeus Harris,11.0
14402,Lt. Thomas W. Hart,9.0
14403,Lt. Thompson,11.0
14404,Lt. Vincent D'Agosta,9.0
14405,Lt. Wm. Snyder,11.0
14406,Lu Chuan,9.0
14407,Lu Jianxiong,9.0
14408,Lu Schnitman,9.0
14409,Lubna Azabal,10.0
14410,Luc,11.0
14411,Luc Besson,23.0
14412,Luc Dayan,11.0
14413,Luc Devereux,9.0
14414,Luc Jacquet,11.0
14415,Luc Roeg,9.0
14416,Luca,9.0
14417,Luca Calvani,11.0
14418,Lucas,10.0
14419,"Lucas ""Luke"" McNamara",11.0
14420,Lucas Akoskin,11.0
14421,Lucas Bennett,11.0
14422,Lucas Black,9.0
14423,Lucas Desange,11.0
14424,Lucas Foster,14.0
14425,Lucas Harper,9.0
14426,Lucas Hume,9.0
14427,Lucas Lee,9.0
14428,Lucas Till,11.0
14429,Lucasfilm,21.0
14430,Lucetta,9.0
14431,Lucia,10.0
14432,Lucia Ramirez,11.0
14433,Lucian,10.0
14434,Luciana Paluzzi,11.0
14435,Lucien,11.0
14436,Lucien Laurin,11.0
14437,Lucien Prival,11.0
14438,Lucienne (voice),9.0
14439,Lucilla,10.0
14440,Lucille La Verne,11.0
14441,Lucinda,9.0
14442,Lucinda Harris,11.0
14443,Lucius,10.0
14444,Lucius Best / Frozone (voice),11.0
14445,Lucius Hunt,11.0
14446,Lucius Washington,11.0
14447,Lucky,11.0
14448,Lucky McKee,9.0
14449,Lucky Monkey Pictures,11.0
14450,Lucky Ned Pepper,11.0
14451,Lucy,10.0
14452,Lucy (voice),11.0
14453,Lucy Cohu,9.0
14454,Lucy Cooper,10.0
14455,Lucy Davis,11.0
14456,Lucy Deakins,9.0
14457,Lucy Diamond Dawson,11.0
14458,Lucy Dwyer,11.0
14459,Lucy Emerson,11.0
14460,Lucy Fisher,10.0
14461,Lucy Hardwicke,11.0
14462,Lucy Hill,11.0
14463,Lucy Honeychurch,11.0
14464,Lucy Kelson,11.0
14465,Lucy Lawless,10.0
14466,Lucy Liu,15.0
14467,Lucy McClane,11.0
14468,Lucy Miller,11.0
14469,Lucy Pace,11.0
14470,Lucy Pevensie,10.0
14471,Lucy Punch,11.0
14472,Lucy Tucci (voice),11.0
14473,Lucy Wagner,11.0
14474,Lucy Whitmore,11.0
14475,Lucy Wyman,11.0
14476,Lucy van Pelt (voice),11.0
14477,Ludacris,10.0
14478,Ludivine Sagnier,10.0
14479,Ludlow Lamonsoff,11.0
14480,Ludo,11.0
14481,Ludwig Beck,11.0
14482,Ludwig Müntze,11.0
14483,Luenell,11.0
14484,Luigi (voice),11.0
14485,Luigi Mario,9.0
14486,Luigi Musini,9.0
14487,Luigi Pistilli,11.0
14488,Luis,11.0
14489,Luis Antonio Vargas,9.0
14490,Luis Fellove,9.0
14491,Luis Fernando Peña,9.0
14492,Luis Galindo,9.0
14493,Luis Guzmán,10.0
14494,Luis Llosa,10.0
14495,Luis Mandoki,10.0
14496,Luis Tosar,9.0
14497,Luis Urzua 'Don Lucho',10.0
14498,Luis Valdez,11.0
14499,Luisa Contini,9.0
14500,Luisa Cortés,11.0
14501,Lukas Haas,11.0
14502,Luke,11.0
14503,Luke Bracey,10.0
14504,Luke Castellan,11.0
14505,Luke Collins,11.0
14506,Luke Duke,11.0
14507,Luke Evans,10.0
14508,Luke Falcon,9.0
14509,Luke Ford,11.0
14510,Luke Glanton,11.0
14511,Luke Goss,9.0
14512,Luke Graham,9.0
14513,Luke Greenfield,10.0
14514,Luke Grimes,10.0
14515,Luke Kirby,9.0
14516,Luke Marshall,11.0
14517,Luke Pasqualino,9.0
14518,Luke Sanderson,11.0
14519,Luke Shapiro,9.0
14520,Luke Skywalker,10.0
14521,Luke Treadaway,9.0
14522,Luke Wilson,10.0
14523,Luke Wright,11.0
14524,Lula,9.0
14525,Lulu,11.0
14526,Lulu Bains,11.0
14527,Lumi Cavazos,9.0
14528,Luminița Gheorghiu,11.0
14529,Luna (voice),11.0
14530,Luna Schlosser,11.0
14531,Lunchbox,9.0
14532,Lunetta Savino,11.0
14533,Lupe Lamora,11.0
14534,Lupe Ontiveros,11.0
14535,"Lupita ""Pita"" Martin Ramos",11.0
14536,Lupita Nyong'o,11.0
14537,Lupo,11.0
14538,Lupus Grobowski,11.0
14539,Lurch,11.0
14540,Lureen Newsome,11.0
14541,Lusia Strus,11.0
14542,Luther Aldrich,11.0
14543,Luther Pinks,9.0
14544,Luther Shaw,9.0
14545,Luther Stickell,10.0
14546,Luther Voz,11.0
14547,Luther Whitney,10.0
14548,Lux Lisbon,11.0
14549,Luz,10.0
14550,Luz Martínez,9.0
14551,Lydia,9.0
14552,Lydia Bottegoni,10.0
14553,Lydia Dean Pilcher,11.0
14554,Lydia Deetz,11.0
14555,Lydia Howland,11.0
14556,Lydia McBride,9.0
14557,Lydia Mercer,11.0
14558,Lygia,11.0
14559,Lyla Griffin,9.0
14560,Lyla Novacek,11.0
14561,Lyle,11.0
14562,Lyle Barton,9.0
14563,Lyle Gorch,9.0
14564,Lyle Kanouse,11.0
14565,Lyle Rogers,9.0
14566,Lymari Nadal,11.0
14567,Lyn Cassady,11.0
14568,Lyn Talbert,11.0
14569,Lynda Obst,10.0
14570,Lynda van der Klok,11.0
14571,Lyndon Baines Johnson,11.0
14572,Lyndon Smith,11.0
14573,Lynette Howell,10.0
14574,Lynn,11.0
14575,Lynn 'Red' Williams,11.0
14576,Lynn Bracken,11.0
14577,Lynn Cameron,9.0
14578,Lynn Carter,11.0
14579,Lynn Collins,10.0
14580,Lynn Davies,11.0
14581,Lynn Givens,11.0
14582,Lynn Harris,10.0
14583,Lynn Hendee,10.0
14584,Lynn Hung,11.0
14585,Lynn Redgrave,9.0
14586,Lynn Sear,11.0
14587,Lynn Shelton,11.0
14588,Lynn Whitfield,11.0
14589,Lynn-Holly Johnson,11.0
14590,Lynne,9.0
14591,Lynne Jacobs,10.0
14592,Lynne Margulies,9.0
14593,Lynne Ramsay,9.0
14594,Lynne Thigpen,9.0
14595,Lyra Belacqua,11.0
14596,Lyranna,9.0
14597,Lyriq Bent,11.0
14598,Lysette Anthony,9.0
14599,"Lyssa, Widow of the Web",9.0
14600,Lyudmila Artemeva,11.0
14601,Léa Pool,9.0
14602,Léa Seydoux,11.0
14603,Léonard Glowinski,11.0
14604,M,10.0
14605,M / Marcus,11.0
14606,M'lady De Winter,11.0
14607,M. Emmet Walsh,10.0
14608,M. Gustave,11.0
14609,M. Hughes,9.0
14610,M. Night Shyamalan,9.0
14611,M. Wong,11.0
14612,M.C. Gainey,10.0
14613,M6 Films,11.0
14614,MACT Productions,11.0
14615,MC Ren,11.0
14616,MTV Films,10.0
14617,MVA Agent Evan Funsch,11.0
14618,MVA Agent Harry Roedecker / Gas Station Attendant,11.0
14619,Ma King-Sang,11.0
14620,Ma-Ma,9.0
14621,Maa the Very Old Ewe (voice),11.0
14622,Maati,11.0
14623,Mabrouk El Mechri,9.0
14624,Mac,10.0
14625,Mac Carter,11.0
14626,Mac Radner,10.0
14627,MacDonald,10.0
14628,MacGruber,9.0
14629,MacGruder,9.0
14630,MacMillan,11.0
14631,Macaulay Culkin,9.0
14632,Macdara Kelleher,9.0
14633,Mace,9.0
14634,Mace Neufeld,10.0
14635,Mace Windu,10.0
14636,Machete,11.0
14637,Machete Cortez,11.0
14638,Machine Gun Joe Mason,11.0
14639,Machine Gun Joe Viterbo,11.0
14640,Machine Gun Kelly,11.0
14641,Mack,11.0
14642,Mack Johnson,11.0
14643,Mackenzie Crook,11.0
14644,Mackenzie Davis,11.0
14645,Mackenzie Gray,9.0
14646,Macon Ravenwood,10.0
14647,Macy Jean,11.0
14648,Mad Chance,11.0
14649,Mad Dog,11.0
14650,Mad Hatter,11.0
14651,Mad Jack Duncan,11.0
14652,Mad Max Rockatansky,10.0
14653,Mad Maynard,9.0
14654,Mad Old Holy Witch (voice),9.0
14655,Mad Teddy Smith,11.0
14656,Madam Mallory,11.0
14657,Madam Simza Heron,11.0
14658,Madame Audel,11.0
14659,Madame Barrault,11.0
14660,Madame Blossom,11.0
14661,Madame Defarge,11.0
14662,Madame Giry,11.0
14663,Madame LeClerc,9.0
14664,Madame Leota,11.0
14665,Madame Marie de Tourvel,11.0
14666,Madame Peloux,9.0
14667,Madame Rose,11.0
14668,Madame Truska,9.0
14669,Madame de Volanges,11.0
14670,Maddox,11.0
14671,Maddux,11.0
14672,Maddy,11.0
14673,Maddy Bowen,11.0
14674,Maddy Broker,11.0
14675,Maddy Mozell,9.0
14676,Maddy Nagle,11.0
14677,Madea / Brian / Joe,11.0
14678,Madeleine,10.0
14679,Madeleine 'Maddy' LeClerc,9.0
14680,Madeleine Linscott,9.0
14681,Madeleine Stowe,10.0
14682,Madeleine White,11.0
14683,Madeline,11.0
14684,"Madeline ""Maddy"" Rose Phillips",9.0
14685,Madeline Ashton,11.0
14686,Madeline Carroll,11.0
14687,Madeline Frost-Santaros,9.0
14688,Madeline Kahn,10.0
14689,Madeline Samit,9.0
14690,Madelyne Thompson,11.0
14691,Mademoiselle Villard,11.0
14692,Madge Hardwick,11.0
14693,Madge Kehoe,11.0
14694,Madge Nelson (voice),11.0
14695,Madison,10.0
14696,Madison Bell,11.0
14697,Madison Carter,9.0
14698,Madison Davenport,11.0
14699,Madison Eginton,11.0
14700,Madison Morgan,11.0
14701,Madison Pettis,11.0
14702,Madison Wolfe,11.0
14703,Madisyn Shipman,11.0
14704,Madonna,10.0
14705,Mads Mikkelsen,10.0
14706,Mads Sjøgård Pettersen,11.0
14707,Madylyn,9.0
14708,Mae Braddock,11.0
14709,Mae Marsh,11.0
