,feature,weight,brh_index
612,Alexander Ludwig,1.12607976,11.0
613,Alexander Payne,3.2157516005769233,9.0
614,Alexander Pierce,3.2045092470588235,11.0
615,Alexander Pollock,0.5562525166666666,11.0
616,Alexander Rodnyansky,-0.06639754146340834,10.0
617,Alexander Scheer,-0.9515956111111111,9.0
618,Alexander Scott,-0.5205551857142857,9.0
619,Alexander Siddig,-0.27095971666666663,10.0
620,Alexander Skarsgård,0.27199142578613394,10.0
621,Alexander Tabrizi,-0.5393258426966292,9.0
622,Alexander Witt,1.8754407777777777,11.0
623,Alexander Yves Brunner,0.2169326392857143,10.0
624,Alexandra Daddario,1.7408079197966506,10.0
625,Alexandra Holden,-0.992798,9.0
626,Alexandra King,7.86215925,11.0
627,Alexandra Maria Lara,2.7006139541978493,10.0
628,Alexandra Milchan,0.8402161127705629,9.0
629,Alexandra Rapaport,3.4210526315789473,11.0
630,Alexandra Rover,1.704766,11.0
631,Alexandre Aja,1.5456367794642856,9.0
632,Alexandre Rockwell,0.075,11.0
633,Alexandre Rodrigues,8.28538484848485,11.0
634,Alexandru Potocean,0.3909314846746666,11.0
635,Alexanya Atoz,0.11938,11.0
636,Alexei,1.1026119692307692,11.0
637,Alexei Vostrikov,-0.64831034,9.0
638,Alexie Gilmore,-0.970425,9.0
639,Alexis,1.9545435712121213,10.0
640,Alexis Alexanian,18.275253333333332,11.0
641,Alexis Bledel,0.06274322111111111,10.0
642,Alexis Dziena,1.6263928246031747,10.0
643,Alexis Georgoulis,0.2032515294117647,11.0
644,Alexis Smith,-0.051310588235294115,9.0
645,Alexis Vonarb,-0.8982584444444445,9.0
646,Alexz Johnson,3.70876632,11.0
647,Alfie,-0.77673435,9.0
648,Alfie Allen,0.10842288461538462,11.0
649,Alfonso Cuarón,3.216287377069276,10.0
650,Alfonso Freeman,2.8971667111111112,11.0
651,Alfonz,0.5890148714285715,11.0
652,Alfre Woodard,5.961677534904923,16.0
653,Alfred,5.894290681081081,10.0
654,Alfred Abel,-0.9929775210537681,9.0
655,Alfred Borden,1.741907775,11.0
656,Alfred Gough,1.308346587012987,10.0
657,Alfred Hitchcock,7.524663702126432,10.0
658,Alfred Ludlow,4.354629433333334,11.0
659,Alfred Molina,1.472365076231189,10.0
660,Alfred P. Doolittle,3.2394547647058825,11.0
661,Alfred Pennyworth,2.4172737746666666,10.0
662,Alfred Uhry,18.439106133333333,11.0
663,Ali,2.0766229,10.0
664,Ali Bell,-0.14139516666666668,10.0
665,Ali Fadhil,-0.2841885,9.0
666,Ali Kerim Bey,38.4493825,11.0
667,Ali Larter,1.6774053380704008,9.0
668,Ali Rey,58.17067733333333,11.0
669,Ali Suliman,0.4281332571428571,10.0
670,Ali's Father,4.0,11.0
671,Alia Shawkat,0.37680884444444446,9.0
672,Alice,2.112882513238585,10.0
673,"Alice ""Ali"" Rose",0.6276322363636364,11.0
674,Alice Ayres,3.277963962962963,11.0
675,Alice Braga,1.2519528808427178,10.0
676,Alice Cullen,11.234240406764705,10.0
677,Alice Dainard,4.20191974,11.0
678,Alice Deane,0.20188013684210526,11.0
679,Alice Dewey,-0.05498671818181818,9.0
680,Alice Donnikova,6.619047619047619,11.0
681,Alice Drummond,1.5453617,11.0
682,Alice Eklund-Ward,2.74468036,11.0
683,Alice Englert,0.0008689666666666666,10.0
684,Alice Evans,1.1601384823529413,11.0
685,Alice Eve,0.8148345653846154,10.0
686,Alice Faye,1.0,11.0
687,Alice Fournier,1.1704079333333333,11.0
688,Alice Glover,-0.7616992307692307,9.0
689,Alice Hardy,16.3782208,11.0
690,Alice Harford,1.4937108923076923,11.0
691,Alice Hunt,3.278292,11.0
692,Alice Johnson,5.5640938660714285,10.0
693,Alice Kepley,1.9564082368421052,11.0
694,Alice Kingsleigh,2.4442280220588235,10.0
695,Alice Kinian,-0.14245684210526316,9.0
696,Alice Krige,4.669263727272727,10.0
697,Alice Lomax,1.683239649122807,11.0
698,Alice Marano,-0.48,9.0
699,Alice Monroe,-0.641049175,9.0
700,Alice More,6.269230769230769,11.0
701,Alice Munro,0.8876464,11.0
702,Alice Parkinson,2.6203103333333333,11.0
703,Alice Patten,4.228250454545455,11.0
704,Alice Poulson,-0.39347966666666667,9.0
705,Alice Sutton,0.8264377866666667,11.0
706,Alice Sycamore,3.5193277218957935,11.0
707,Alice Wang,5.4076615384615385,11.0
708,Alice/Goose (voice),4.384841777777778,11.0
709,Alicia DeGasario,1.824176125,11.0
710,Alicia Goranson,4.7703035,11.0
711,Alicia Keys,2.464126818181818,11.0
712,Alicia Nash,4.2257056833333335,11.0
713,Alicia Silverstone,0.503360992,10.0
714,Alicia Van Couvering,5.4076615384615385,11.0
715,Alicia Vela-Bailey,8.001435102040816,11.0
716,Alicia Vikander,0.7833372150292398,9.0
717,Alicia Wallenbeck,-0.9251295,9.0
718,Alicia Witt,1.0385382666666665,10.0
719,Alicja Bachleda-Curuś,-0.8629370833333333,9.0
720,Alien,5.3448568,11.0
721,Alien (voice),-0.74004828,9.0
722,Aline Cedrac,-0.4778596,9.0
723,Alisa Khazanova,6.513572705882353,11.0
724,Alisdair Stewart,15.67142857142857,11.0
725,Alisha Naragsheth,-0.9654216666666666,9.0
726,Alison,1.7598069476190474,9.0
727,Alison Armitage,4.47105184,11.0
728,Alison Barry,-0.8629370833333333,9.0
729,Alison Brie,1.5162287539473684,10.0
730,Alison Bromley,1.5708232,11.0
731,Alison Callaway,3.9057928,11.0
732,Alison Doody,8.878579291666666,11.0
733,Alison Eastwood,-0.282707,9.0
734,Alison Gordon,85.5930575,11.0
735,Alison Greenspan,3.0208451363636364,10.0
736,Alison Lohman,0.5350337027777777,9.0
737,Alison Mayhew,2.9592955333333335,11.0
738,Alison Owen,4.4503893039682545,10.0
739,Alison Pill,0.9554045333333333,11.0
740,Alison R. Rosenzweig,0.07052116624040922,10.0
741,Alison Savitch,5.788662222222222,11.0
742,Alison Scott,6.3025506,11.0
743,Alissa,1.795286325,11.0
744,Alissa Ferguson,0.022463283333333334,11.0
745,Alistair McGowan,0.2032515294117647,11.0
746,Alistair Pratt,-0.527449625,9.0
747,Alistair Wooley,0.09524327272727273,11.0
748,Alister Grierson,2.6203103333333333,11.0
749,Alix Madigan,0.07407407407407407,11.0
750,Aliya,0.47375055555555556,11.0
751,Allan Arbus,-0.8642208928571429,9.0
752,Allan Arkush,-0.7845304,9.0
753,Allan Carr,29.302295,11.0
754,Allan Dwan,6.8,11.0
755,Allan Kaufman,0.6147396474878934,10.0
756,Allan Niblo,3.2250372813965957,9.0
757,Allan Quatermain,1.298271846153846,11.0
758,Allan Zeman,-0.416559,9.0
759,Allegra Cole,4.258577428571429,11.0
760,Allegra Geller,-0.8095525333333333,9.0
761,Allen,-0.44934433333333335,10.0
762,Allen Altman,0.044682058823529415,11.0
763,Allen Bauer,7.72766675,11.0
764,Allen Covert,2.003903868939394,10.0
765,Allen Danziger,362.0470588235294,11.0
766,Allen Evangelista,1.6873534166666666,11.0
767,Allen Hughes,2.104328466517857,9.0
768,Allen Joseph,699.0,11.0
769,Allen Leech,15.682550571428571,11.0
770,Allen Payne,0.31059113300492613,10.0
771,Allen Shapiro,-0.420235625,9.0
772,Alley,1.741907775,11.0
773,Allie,0.0105697,11.0
774,Allie Calhoun,2.98631824137931,11.0
775,Allie Halcombe,-0.7980547024246877,9.0
776,Allie Hamilton,2.98631824137931,11.0
777,Allie Mickelson,6.012118571428571,11.0
778,Allison,2.295969064571428,9.0
779,Allison Abbate,0.2554935915521978,11.0
780,Allison Anders,0.075,11.0
781,Allison Bromley,6.8,11.0
782,Allison Cratchley,2.6203103333333333,11.0
783,Allison Dean,0.25179625,11.0
784,Allison Janney,6.257442141590076,10.0
785,Allison Jimeno,1.5864427619047619,11.0
786,Allison Lyon Segan,2.9835947899346404,10.0
787,Allison Mackie,-0.15708761904761906,9.0
788,Allison Miller,5.0091136857142855,10.0
789,Allison Parrish,0.5882233333333333,11.0
790,Allison Shearmur,1.3850814642857143,10.0
791,Allison Thomas,-0.15204758333333335,9.0
792,Allison Tolman,6.949488866666667,10.0
793,Allison Volk,0.2714285714285714,11.0
794,Allon Reich,1.0561655642857144,10.0
795,Ally Darling,0.5213048,11.0
796,Ally Sheedy,2.3980767916666665,10.0
797,Ally Walker,0.1433229411764706,11.0
798,Allyson,1.0859414,11.0
799,Alma 'Lorene' Burke,17.484848484848484,11.0
800,Alma Beers del Mar,11.7174115,11.0
801,Alma Brown,3.0,11.0
802,Alma Dray,0.5693185866666667,11.0
803,Alma Moore,1.72339665,11.0
804,Almond,-0.30971617142857144,9.0
805,Alonna Shaw,1.0068478,11.0
806,Alonzo,1.1601384823529413,11.0
807,Alonzo Harris,1.3305829555555555,11.0
808,Altagracia Guzman,2.520145,11.0
809,Altha Carter,-0.7848216875,9.0
810,Alton Meyer,-0.6548732222222222,9.0
811,Alun Armstrong,0.17402845533769062,10.0
812,Alvaro Guerrero,9.4542335,11.0
813,Alvin (voice),4.500194361111111,10.0
814,Alvin Begleiter,-0.2126797,9.0
815,Alvin Dewey,2.716443142857143,11.0
816,Alvin Franklin,4.9112176,11.0
817,Alvin Karpis,1.67630775,11.0
818,Alvy Singer,8.56285625,11.0
819,Aly Michalka,0.39567341875,10.0
820,Alycia Debnam-Carey,2.21204388,11.0
821,Alyson Hannigan,4.787472812575758,9.0
822,Alyson Stoner,4.309726966666667,11.0
823,Alyssa,-0.9712384,9.0
824,Alyssa Jones,47.085088,11.0
825,Amadeo (voice),0.09090909090909091,11.0
826,Amador,-0.9633995,9.0
827,Amakasu,0.9123578260869565,11.0
828,Amancaya Aguilar,-0.9654216666666666,9.0
829,Amanda,7.420123825126263,10.0
830,Amanda Brooks,-0.7727,9.0
831,Amanda Bynes,2.8550723581439392,9.0
832,Amanda Collier,0.3817774230769231,11.0
833,Amanda Crew,1.3477411996810205,9.0
834,Amanda Detmer,0.9000539297979798,9.0
835,Amanda Givens,-0.9521213333333334,9.0
836,Amanda Juarez,1.615566,11.0
837,Amanda Kirby,2.9653850430107527,11.0
838,Amanda Moshay,6.02758468,11.0
839,Amanda Peet,1.2043699636333576,10.0
840,Amanda Pierce,-0.255395,9.0
841,Amanda Plummer,0.7456454583333333,11.0
842,Amanda Posey,2.662497889393939,10.0
843,Amanda Scarano,0.7297244,11.0
844,Amanda Schull,-0.044393055555555554,9.0
845,Amanda Seyfried,2.390903152056602,10.0
846,Amanda Shelton,-0.2668351666666667,9.0
847,Amanda Silver,3.6861535764705886,10.0
848,Amanda Tapping,0.2714285714285714,11.0
849,Amanda Waller,3.257142857142857,11.0
850,Amanda Whurlitzer,0.009236914285714286,11.0
851,Amanda Woods,1.2843376470588235,11.0
852,Amanda Wyss,13.169173888888889,11.0
853,Amanda Young,15.3876815,11.0
854,Amar'e Stoudemire,1.0883895714285714,11.0
855,Amara Miller,7.86215925,11.0
856,Amaury Nolasco,0.14711105,11.0
857,Ambassador Bennington,0.01589603846153846,11.0
858,Amber,2578.6308340407727,9.0
859,Amber Armstrong,12889.386666666667,11.0
860,Amber Atkins,0.0571408,11.0
861,Amber Heard,0.80501171649583,10.0
862,Amber Leighton,-0.9401355,9.0
863,Amber Mendez,0.41192981481481483,11.0
864,Amber Rose Revah,2.081821090909091,11.0
865,Amber Smith,-0.24693076923076923,9.0
866,Amber Tamblyn,0.7862341252777778,10.0
867,Amber Valletta,1.1670562287500001,10.0
868,Amber Waves - Maggie,1.8734396,11.0
869,Ambrose Roche,-0.9786666666666667,9.0
870,Ambrosia,-0.699446,9.0
871,Ambrosinus,-0.6223427164179105,9.0
872,Amedeo Pagani,0.6059426666666666,11.0
873,Amedée,9.35601675,11.0
874,Ameilia Sarah Dedham,1.4571854058078928,11.0
875,Amelia,1.4452244118518518,9.0
876,"Amelia ""Mia"" Thermopolis",3.468517648648649,11.0
877,Amelia Curtis,-0.527449625,9.0
878,Amelia Donaghy,1.0752555479452055,11.0
879,Amelia Earhart,1.7540411333333332,11.0
880,Amelia Kavan,0.7263775263157894,11.0
881,Amelia Sedley,-0.298963,9.0
882,Amelia Warner,-0.9674905714285714,9.0
883,Amelia Warren,2.65695425,11.0
884,America Ferrera,0.9333215107215007,10.0
885,America Olivo,-0.9948198333333333,9.0
886,Amidou,-0.45454545454545453,9.0
887,Amila Terzimehic,1.1704079333333333,11.0
888,Amir,2.66380235,11.0
889,Amir Abdullah,0.44,11.0
890,Amir Farrokh Hashemian,4.0,11.0
891,Amir Zbeda,12889.386666666667,11.0
892,Amitabh Bachchan,2.2476000772200773,10.0
893,Aml Ameen,9.244701794117647,11.0
894,Amma Treadeau,0.0008689666666666666,10.0
895,Ammer,1.8809854424242425,11.0
896,Ammonius,-0.4422642142857143,9.0
897,Amon Goeth,13.607525772727273,11.0
898,Amoukar,3.6050465,11.0
899,Amphiarus,1.434,11.0
900,Amr Waked,2.163670625,11.0
901,Amrish Puri,10.892857142857142,11.0
902,Amrita Katyal,6.111111111111111,11.0
903,Amsterdam Vallon,0.93772504,11.0
904,Amy,1.7890253155862976,15.0
905,Amy (as Ana Claudia Talancon),-0.989982,9.0
906,Amy Adams,1.747639203134547,25.0
907,Amy Baer,3.8000875,11.0
908,Amy Brand,-0.509208,9.0
909,Amy Brenneman,0.27725933125,10.0
910,Amy Carson,1.0696125428571428,11.0
911,Amy Dunne,5.054596114754099,11.0
912,Amy Ellis,2.1450025333333333,11.0
913,Amy Foley,-0.433884,9.0
914,Amy Fowler Kane,9.95890410958904,11.0
915,Amy Heckerling,2.9024130882352943,10.0
916,Amy Herman,-0.15425922222222221,9.0
917,Amy Hobby,1.32615225,11.0
918,Amy Irving,1.7616564095238096,9.0
919,Amy Lalonde,1.682429,11.0
920,Amy Locane,-0.17252615,9.0
921,Amy Madigan,-0.9674905714285714,9.0
922,Amy Mayfield,1.7553115714285714,11.0
923,Amy Miller,3.0483811764705884,11.0
924,Amy Mitchell,8.1968037,11.0
925,Amy Pascal,0.5913021458333333,11.0
926,Amy Phillips,0.5668452,11.0
927,Amy Poehler,3.154793507745098,10.0
928,Amy Robinson,3.6192562375,10.0
929,Amy Ryan,1.8414193595924764,9.0
930,Amy Schine,1.6126852727272727,11.0
931,Amy Schumer,3.0227369428571427,11.0
932,Amy Sedaris,3.2691344384615384,11.0
933,Amy Smart,2.581732290162219,16.0
934,Amy Squirrel,9.8098746,11.0
935,Amy Steel,16.3782208,11.0
936,Amy Stewart,0.10581964,11.0
937,Amy Striker,-0.8363555555555555,9.0
938,Amy Sumner,-0.58702236,9.0
939,Amy Taylor,0.3933095555555556,11.0
940,Amy Townsend,3.0227369428571427,11.0
941,Amyas Paulet,0.3497738727272727,11.0
942,Amélie Poulain,16.3921954,11.0
943,Ana,0.8460927678571428,10.0
944,Ana Christina Martinez,3.6924805,11.0
945,Ana Claudia Talancón,-0.989982,9.0
946,Ana Coto,19.7180542,11.0
947,Ana Gasteyer,6.590757117647059,11.0
948,Ana Lewis / Baroness,0.7283943828571429,11.0
949,Ana López Mercado,5.7233384,11.0
950,Ana Morelos,5.7233384,11.0
951,Ana Pascal,0.7884408,11.0
952,Ana de la Reguera,1.50618728125,11.0
953,Anabel Greening,-0.7019622857142858,9.0
954,Anadil Hossain,0.6782363333333333,11.0
955,Anakin Skywalker,5.724598357971015,10.0
956,Anakin Skywalker / Darth Vader,6.522123893805309,11.0
957,Analeigh Tipton,2.3423046285714286,11.0
958,Anamaria Marinca,0.3909314846746666,11.0
959,Anand Tucker,0.3508142449654843,10.0
960,Anand Upadhyaya,59.68,11.0
961,Anant Singh,-0.21914285714285714,9.0
962,Anas Wellman,-0.8435796,9.0
963,Anastasia (voice),1.6378178867924529,11.0
964,Anastasia Steele,13.2751532,11.0
965,Anatoli Davydov,-0.39393856,9.0
966,Anatoly Maksimov,6.619047619047619,11.0
967,Anders Holm,4.558990628571428,11.0
968,Anderson,1.384268171851852,10.0
969,Andi,1.9093435194805193,10.0
970,Andie Anderson,2.54742882,11.0
971,Andie MacDowell,6.154118243220098,10.0
972,Andie West,5.557247826086956,11.0
973,Andre,2.6555850357142856,11.0
974,Andre Baptiste Sr.,-0.42552630952380954,9.0
975,Andre Braugher,1.8423506005579993,10.0
976,Andre Bryant,0.9605135238095238,11.0
977,Andre Harrell,2.480375722222222,11.0
978,Andre Lamal,-0.5666247666666666,9.0
979,Andre Marek,-0.7564907625,9.0
980,Andre Romulus 'Dre' Ellis,2.420339,11.0
981,Andrea,-0.578183225,9.0
982,Andrea Anders,12.938857142857144,11.0
983,Andrea Arnold,-0.21404933333333334,9.0
984,Andrea Barata Ribeiro,4.039592004242425,10.0
985,Andrea Calderwood,4.054159333333333,10.0
986,Andrea Di Stefano,-0.7789218823529411,9.0
987,Andrea Eckert,1.214162,11.0
988,Andrea Martin,72.7488088,11.0
989,Andrea Occhipinti,-0.7170706833333333,10.0
990,Andrea Perron,23.46154930769231,11.0
991,Andrea Phillips,0.7272727272727273,11.0
992,Andrea Riseborough,0.50754345,10.0
993,Andrea Sachs,8.330031257142856,11.0
994,Andrea Sperling,0.7036595,10.0
995,Andrea Tate,-0.52910156,9.0
996,Andrea Treborn,6.38929676923077,11.0
997,Andreas Grosch,0.08614485052910052,11.0
998,Andreas Klein,1.0998505,11.0
999,Andreas Schreitmüller,9.64428611111111,10.0
1000,Andreas Tanis,1.6101000285714286,11.0
1001,Andree Moss,-0.10996057142857144,9.0
1002,Andrei Konchalovsky,-0.33367494898989897,10.0
1003,Andreuccio,-0.8576118684210526,9.0
1004,Andrew,-0.5954698496240601,9.0
1005,"Andrew "" Andy "" Osnard",0.3337362857142857,11.0
1006,Andrew 'Andy' McGee,0.1386778,11.0
1007,Andrew A. Kosove,2.1259960585167774,20.0
1008,Andrew Adamson,3.582549591146954,10.0
1009,Andrew Airlie,4.1125848,11.0
1010,Andrew Beckett,6.949170769230769,11.0
1011,Andrew Bergman,0.1748098744444444,10.0
1012,Andrew Bonime,1.7299976,11.0
1013,Andrew Caldwell,-0.10996057142857144,9.0
1014,Andrew Cosby,1.1629575573770492,11.0
1015,Andrew Currie,-0.946722,9.0
1016,Andrew Davis,2.503290983529412,9.0
1017,Andrew Detmer,8.666666666666666,11.0
1018,Andrew Dice Clay,-0.5831961428571428,9.0
1019,Andrew Divoff,1.9392418,11.0
1020,Andrew Dominik,0.5095453833333334,10.0
1021,Andrew Douglas,4.686691105263158,11.0
1022,Andrew Eaton,0.7789959555921053,10.0
1023,Andrew Egiziano,0.4270392156862745,11.0
1024,Andrew Epstein,0.03929833333333333,11.0
1025,Andrew Erwin,1.0859414,11.0
1026,Andrew Fierberg,0.23096567857142858,10.0
1027,Andrew Fleming,0.8833411743589743,10.0
1028,Andrew Form,10.42672585586623,10.0
1029,Andrew G. La Marca,6.079517766666667,11.0
1030,Andrew G. Vajna,0.6490474345454545,9.0
1031,Andrew Garfield,2.0173580022159467,9.0
1032,Andrew Gunn,1.9109281846153845,10.0
1033,Andrew Gurland,-0.718147,9.0
1034,Andrew Haigh,57.743375,11.0
1035,Andrew Hampton,2.6647956842105263,11.0
1036,Andrew Hauptman,0.6346188357142857,10.0
1037,Andrew Hennings,5.020747466666666,11.0
1038,Andrew J. Cohen,-0.18054690666666667,9.0
1039,Andrew Jacobs,16.2724744,11.0
1040,Andrew Kaulder,7.485956,11.0
1041,Andrew Knightley,1.30446435,11.0
1042,Andrew Largeman,9.7126892,11.0
1043,Andrew Lauren,1.7418444,11.0
1044,Andrew Lazar,0.15027248835565146,10.0
1045,Andrew Licht,0.17693604680851072,10.0
1046,Andrew Lloyd Webber,1.2092698142857143,11.0
1047,Andrew Lowe,2.2600456666666666,11.0
1048,Andrew Macdonald,3.611342469285714,10.0
1049,Andrew Margolis Jr.,0.04659315,11.0
1050,Andrew Martin,-0.063,9.0
1051,Andrew Marton,4.01,11.0
1052,Andrew Mason,-0.2970449207799145,11.0
1053,Andrew McCarthy,0.8093296333333333,11.0
1054,Andrew Miano,0.8262076815820345,9.0
1055,Andrew Miller,1.007272,11.0
1056,Andrew Morahan,0.4153846153846154,11.0
1057,Andrew Neimann,2.9672727272727273,11.0
1058,Andrew Niccol,1.2224191739538237,10.0
1059,Andrew O'Connor,2.25613525,11.0
1060,Andrew Panay,3.3708334683516483,9.0
1061,Andrew Paquin,2.626352125,11.0
1062,Andrew Paxton,6.934375775,11.0
1063,Andrew R. Tennenbaum,3.665085215037594,10.0
1064,Andrew Robinson,13.564027,11.0
1065,Andrew Rona,2.052281955555556,9.0
1066,Andrew S. Karsch,1.4929199666666666,11.0
1067,Andrew Scheinman,4.08675405,10.0
1068,Andrew Scott,-0.14431755,9.0
1069,Andrew Sensenig,2.0358604,11.0
1070,Andrew Shepherd,0.7399918709677419,11.0
1071,Andrew Shim,2.43552268907563,11.0
1072,Andrew Stanton,3.2549365956389797,10.0
1073,Andrew Starke,-0.65648,9.0
1074,Andrew Stevens,-0.8115955967741936,10.0
1075,Andrew Sugerman,-0.5706812,9.0
1076,Andrew Van Tassel,-0.9966789285714286,9.0
1077,Andrew Wald,-0.8253333333333334,9.0
1078,Andrew Wallace,1.5896912708333333,11.0
1079,Andrew Walsh,-0.3996465,9.0
1080,Andrew Wight,2.6203103333333333,11.0
1081,Andrew Wilson,-0.9199901428571429,9.0
1082,Andrew Young,2.3393954,11.0
1083,Andro Steinborn,-0.4707418666666667,9.0
1084,Andromeda Fitzgerald,2.1904958333333333,11.0
1085,Andrzej Bartkowiak,0.7377261473333334,10.0
1086,András Hámori,-0.8095525333333333,9.0
1087,André Benjamin,0.924744851572327,10.0
1088,André Devereaux,0.5,11.0
1089,André Dussollier,-0.5757575757575758,9.0
1090,André Holland,2.3393954,11.0
1091,André Rouleau,0.9678502307692308,11.0
1092,André the Giant,0.928613375,11.0
1093,André Øvredal,0.18847942857142858,11.0
1094,Anduin Lothar,1.71048239375,11.0
1095,Andy,2.2917476291666667,10.0
1096,Andy Barclay,2.8308946025641024,10.0
1097,Andy Berman,1.1531590823529412,11.0
1098,Andy Brewster,0.04659315,11.0
1099,Andy Buckley,3.569272466666667,11.0
1100,Andy Cohen,-0.07190257142857143,9.0
1101,Andy Cohn,4.834036666666667,11.0
1102,Andy Davoli,-0.2,9.0
1103,Andy Dick,1.0038723927304964,10.0
1104,Andy Dufresne,0.13365876,11.0
1105,Andy Fickman,2.294173103676236,10.0
1106,Andy Fox,-0.509208,9.0
1107,Andy García,1.5392879615433108,10.0
1108,Andy Gould,0.5458182840440655,10.0
1109,Andy Griffith,10.089715,11.0
1110,Andy Harries,7.225608533333333,11.0
1111,Andy Kaufman,-0.7845304,9.0
1112,Andy Kaufman/Tony Clifton,-0.42153134146341464,9.0
1113,Andy Kornbluth,-0.06420333333333333,9.0
1114,Andy Muschietti,8.766518066666666,11.0
1115,Andy Paterson,0.23940127777777778,11.0
1116,Andy Samberg,1.7777085046957801,9.0
1117,Andy Serkis,1.905457549816946,9.0
1118,Andy Stanfield,0.84,11.0
1119,Andy Stitzer,3.2095860384615387,11.0
1120,Andy Tennant,2.759096968717949,10.0
1121,Andy Warhol,0.01659120656599093,11.0
1122,Andy Zhang,-0.11229183333333333,9.0
1123,Aneurin Barnard,-0.99974404,9.0
1124,Ang Lee,4.826989934440671,10.0
1125,Angel,8.0,11.0
1126,Angel David,1.057193,11.0
1127,Angel Dumott Schunard,-0.2082345,9.0
1128,Angel Face,0.6008532222222223,11.0
1129,Angel Macias,-0.68968056,9.0
1130,Angel Mercer,1.0527705333333333,11.0
1131,Angel Salazar,-0.8435796,9.0
1132,Angel of Death,-0.65,9.0
1133,Angela,2.779071198769841,9.0
1134,"Angela ""Angie"" Green",1.5405936857142857,11.0
1135,Angela Bassett,1.4712265492492298,19.0
1136,Angela Bennett/Ruth Marx,4.028543863636363,11.0
1137,Angela Bettis,-0.699446,9.0
1138,Angela Carson,1.0696125428571428,11.0
1139,Angela Donatelli,-0.5078354634146341,9.0
1140,Angela Featherstone,-0.6039324,9.0
1141,Angela Hayes,22.753106733333333,11.0
1142,Angela Holmes,-0.8627105384615384,9.0
1143,Angela Kinsey,0.12400505714285714,11.0
1144,Angela Lansbury,2.022197616123499,10.0
1145,Angela Lewis,0.7525,11.0
1146,Angela Oakhurst,0.1111154,11.0
1147,Angela Patton,-0.5418632142857143,9.0
1148,Angela Payton,2.1206829,11.0
1149,Angela Robinson,0.32004008,11.0
1150,Angela Vidal,2.40461825,11.0
1151,Angela Viracco,1.5754284,11.0
1152,Angelica,0.9933564214285714,10.0
1153,Angelica Teach,1.7518784263157894,11.0
1154,Angelina Jolie,1.354036966416196,27.0
1155,Angeline,1.595881972972973,11.0
